Date	NESN	ROG	NOVN	ZURN	ABBN	UBSG	LONN	GIVN	SIKA	LHN	CFR	ALC	CSGN	SREN	SCMN	GEBN	PGHN	SGSN	EMSN	KNIN	SCHN	SOON	STMN	BARN	LISN	CLN	DUFN	BAER	LOGN	SLHN	ADEN	BCVN	PSPN	SUN	TEMN	VIFN	ALLN	ALSN	AMS	BANB	BALN	BION	BEAN	BELL	BEKN	BKW	BUCN	CMBN	CON	COPN	DAE	DKSH	DOKA	DESN	EFGN	EMMN	FHZN	FORN	GALE	FIN	HBMN	HELN	HUBN	IDIA	IFCN	INRN	KARN	LAND	LEHN	LLBN	LUKN	MOVE	MOBN	OERL	PARG	RLF	HREN	SWTQ	SFSN	SFZN	SIGN	SWON	SGKN	SRAIL	SRCG	SPSN	SQN	TECN	UHR	VACN	VONN	VZN	WKBN	YPSN	ZUGER	ROSE	ADXN	ADVN	AEVS	AIRE	ALPN	AFP	APGN	ARBN	ARYN	ASCN	ASWN	AUTN	LINN	BCGE	BCJ	BPDG	BLKB	BSLN	BSKP	BBN	BLIN	BLS	BOBNN	BOSN	TIBN	BCHN	BRKN	BVZN	CALN	SKIN	CIE	CICN	CLTN	COTN	CFT	CPHN	CLXN	DCN	ESUN	ELMN	EDHN	RUS	EVE	FTON	FREN	GAM	GAV	GLKBN	GRKP	GMI	GUR	HIAG	HLEE	HOCN	HBLN	IMHE	IMPN	ISN	IREN	VBSN	JFN	KLIN	KOMN	KUD	KURN	LLQ	LMN	LECN	LEON	MCHN	MED	MTG	METN	MBTN	MIKN	MOZN	MOLN	NBEN	NEWN	NREN	ODHN	OFN	ORON	PEAN	PRFN	PEDU	PM	PLAN	PNHO	POLN	RIEN	SANN	SAHN	STRN	SNBN	SENS	SHLTN	STGN	SFPN	STLN	NTIV	TKBP	TOHN	TXGN	UBXN	ARON	VLRT	VATN	VALN	VARN	VAHN	VETN	VILN	ROL	VPBN	WARN	WIHN	ZEHN	ZUBN	ZUGN	ZWM	ACUN	ACIN	ACON	ADBN	AFIP	AGIN	ALCN	ALE	951884	APHN	ALPH	ALU	AMSN	AIRN	ASKN	ATRI	AXAN	BACP	SGC	BC	BAP	RIVN	BBIN	BERN	922604	BIG	BXL	BIZ	BOAN	BON	BUCP	FUR	CKWP	CANN	CEM	CEPN	CEVA	CHAM	VCH	CHN	CIBN	CIG	DAZP	DAYN	DMS	DSF	EDI	RLD	EGL	ELHN	929877	779121	EMT	ESEN	FOTO	933476	FUS	GATE	GENN	GEN	881890	779443	GNR	GOL	GOM	GG	GOT	GCZ	GIGN	HAR	HIZN	HER	HIEN	HILP	933459	HPTN	HLM	HUE	IMI	CGAN	INI	IHSN	MDXN	JAC	JELN	KER	992835	KUNN	LGSN	LBBN	LGLP	LOUN	LOEP	LOHN	933467	LUMX	LURN	992839	HIT	MIC	MASN	MIND	MIRN	MXN	MOV	MTPR	730990	NLEN	NET	NEV	NWEN	NOBE	NIHN	ORID	ORI	PWTN	PAXN	PEL	PIC	POR	PRWN	PNE	PUBN	QUAN	TTO	RESN	RE	932437	933481	SBEN	SAKN	SAUN	SBSI	SGPR	SGRN	SCI	SELN	SEZN	SG	SIAN	SIB	SHLN	SIM	SOPN	779447	539551	SPH	504701	SSTE	SWIN	SLOG	SMET	SYNN	SYST	TSGN	MSSN	UBSN	ULB	933500	UTA	VIJN	993194	MIV	WINT	ZEL	ZKKN	692395
01.10.2015	62338000	20979000	77200092	28680246	14509962	55313000	2135000	3415000	2530800	31365000	16467888	23684274	44382000	30841560	5237000	1482200	1224008	1906000	1290286	2121000	2276000	1882332	604970	1956287	3485500	2417000	3149100	4935600	731070	9324000	3633786	3397000	3870473	2224700	376048	1879093	1994100	536640	681209	353363	5644100	3978158	336956	820072	1722011	2476500	1116000	799348	959900	403635	726100	1509200	442800	291636	1109500	1207768	2210917	559200	254042	1081000	1019933	4408000	649632		171307	207646	140782	1662327	85894	1656558	1806988	118097	1258617	1554000	7011000	17776	1639285	624886	1784300	335159	1161506		2074656		1168536	4955723	267670	440673	11140000	49189	1425200	376992	712412	267836	541436	72776	1664	64611	300727	37518	239341		140447	351817	3431150	116700	-484	301300	438432	1169193	138150	56247	848518	14856	934925	135960	189900	19200	412400	181177	129207	355092	96680	127744	147450	51331	-1833	59541	101578	162205	356754	402706	24704	36860	8749	25521	795408	42179	201611	207869	191969	1876400	91403	220045	2359488	87387	179475	708721	18969	184585	435612	664064	605461	557518	396852	91958	481868	91511	283134	423134	669	84434	153210	5132	416060	407680	-44980	32174	833284	411861	154571	-12142	151795	86718	8893	95482	724502	143933	233643	88450	6240	4033	283755	522807			442900	106247	46792	21595	61052500		165786	185157	214074	802479	985	1029002	83379	1425762	248321	23001	117888	2051456	386890		1539117	583800	65087	72593	918124	292236	-4791	276342	89533	723437	33413	24544										2653000			170						757912	59385									39224			1291700				-328656	102088	88416									1225599										230300							23898													151661				30832						528900					181992	153477		18040					86199									4426			61092			641273	297305										564853																									420	8417802														
01.11.2015	62338000	20979000	77200092	28680246	14509962	55313000	2135000	3415000	2530800	31365000	16467888	23684274	44382000	30841560	5237000	1482200	1224008	1906000	1290286	2121000	2276000	1882332	604970	1956287	3485500	2417000	3149100	4935600	731070	9324000	3633786	3397000	3870473	2224700	376048	1879093	1994100	536640	681209	353363	5644100	3978158	336956	820072	1722011	2476500	1116000	799348	959900	403635	726100	1509200	442800	291636	1109500	1207768	2210917	559200	254042	1081000	1019933	4408000	649632		171307	207646	140782	1662327	85894	1656558	1806988	118097	1258617	1554000	7011000	17776	1639285	624886	1784300	335159	1161506		2074656		1168536	4955723	267670	440673	11140000	49189	1425200	376992	712412	267836	541436	72776	1664	64611	300727	37518	239341		140447	351817	3431150	116700	-484	301300	438432	1169193	138150	56247	848518	14856	934925	135960	189900	19200	412400	181177	136373	355092	96680	127744	147450	51331	-1833	59541	101578	162205	356754	402706	24704	36860	8749	25521	795408	42179	201611	207869	191969	1876400	91403	220045	2359488	87387	179475	708721	18969	184585	435612	664064	605461	557518	396852	91958	481868	91511	283134	423134	669	84434	153210	5132	416060	407680	-44980	32174	833284	411861	154571	-12142	151795	86718	8893	95482	724502	143933	233643	88450	6240	4033	283755	522807			442900	106247	46792	21595	61052500		165786	185157	214074	802479	985	1029002	83379	1425762	248321	23001	117888	2051456	386890		1539117	583800	65087	72593	918124	292236	-4791	276342	89533	723437	33413	24544										2653000			170						757912	59385									39224			1291700				-328656	102088	88416									1225599										230300							23898													151661				30832						528900					181992	153477		18040					86199									4426			61092			641273	297305										564853																									420	8417802														
01.12.2015	62338000	20979000	77200092	28680246	14509962	55313000	2135000	3415000	2530800	31365000	16467888	23684274	44382000	30841560	5237000	1482200	1224008	1906000	1290286	2121000	2276000	1882332	604970	1956287	3485500	2417000	3149100	4935600	731070	9324000	3633786	3397000	3870473	2224700	376048	1879093	1994100	536640	681209	353363	5644100	3978158	336956	820072	1722011	2476500	1116000	799348	959900	403635	726100	1509200	442800	291636	1109500	1207768	2210917	559200	254042	1081000	1019933	4408000	649632		171307	207646	140782	1662327	85894	1656558	1806988	118097	1258617	1554000	7011000	17776	1639285	624886	1784300	335159	1161506		2074656		1168536	4955723	267670	440673	11140000	49189	1425200	376992	712412	267836	541436	72776	1664	64611	300727	37518	239341		140447	351817	3431150	116700	-484	301300	438432	1169193	138150	56247	848518	14856	934925	135960	189900	19200	412400	181177	136373	355092	96680	127744	147450	51331	-1833	59541	101578	162205	356754	402706	24704	36860	8749	25521	795408	42179	201611	207869	191969	1876400	91403	220045	2359488	87387	179475	708721	18969	184585	435612	664064	605461	557518	396852	91958	481868	91511	283134	423134	669	84434	153210	5132	416060	407680	-44980	32174	833284	411861	154571	-12142	151795	86718	8893	95482	724502	143933	233643	88450	6240	4033	283755	522807			442900	106247	46792	21595	61052500		165786	185157	214074	802479	985	1029002	83379	1425762	248321	23001	117888	2051456	386890		1539117	583800	65087	72593	918124	292236	-4791	276342	89533	723437	33413	24544										2653000			170						757912	59385									39224			1291700				-328656	102088	88416									1225599										230300							23898													151661				30832						528900					181992	153477		18040					86199									4426			61092			641273	297305										564853																									420	8417802														
01.01.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16467888	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	1882332	633681	1956287	3667200	2461000	3062000	5330300	731070	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	442800	291636	2202700	1321554	2258488	621400	329621	1156000	1019933	4537500	658384	512308	172536	233085	149425	1662327	85894	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	267836	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	355092	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	24704	36860	9428	27755	787777	46147	171131	229925	200504	1844000	91403	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	91511	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8893	135157	451207	146542	243506	97316	5041	4033	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	23001	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	89533	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.02.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16467888	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	1882332	633681	1956287	3667200	2461000	3062000	5330300	731070	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	442800	291636	2202700	1321554	2258488	621400	329621	1156000	1019933	4537500	658384	512308	172536	233085	149425	1662327	85894	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	267836	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	355092	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	24704	36860	9428	27755	787777	46147	171131	229925	200504	1844000	91403	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	91511	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8893	135157	451207	146542	243506	97316	5041	4033	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	23001	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	89533	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.03.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16467888	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	1882332	633681	1956287	3667200	2461000	3062000	5330300	731070	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	442800	291636	2202700	1321554	2258488	621400	329621	1156000	1019933	4537500	658384	512308	172536	233085	149425	1662327	85894	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	267836	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	355092	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	24704	36860	9428	27755	787777	46147	171131	229925	200504	1844000	91403	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	91511	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8893	135157	451207	146542	243506	97316	5041	4033	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	23001	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	89533	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.04.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	1956287	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	442800	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	24704	36860	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	4033	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.05.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	1956287	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	442800	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	24704	36860	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.06.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	1956287	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	442800	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	24704	36860	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.07.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	1956287	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	173600	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	3431150	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	28958	36860	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.08.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	1956287	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	173600	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	2522499	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	28958	36860	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.09.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	2178720	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	173600	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	2522499	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	28958	36860	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	46792	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1291700				-554525	108118										1223114										279600							26930													202239				30832											175086	153118		29361														4426			64320			608026	306910										716707																										8148750														
01.10.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	2178720	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	173600	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	2522499	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	136373	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	28958	40855	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	54400	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1403800				-554525	108118										1223114										279600							26930													202239															175086	153118		29361														5177			64320			608026	306910										716707																										8148750														
01.11.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	2178720	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	173600	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	2522499	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	146510	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	28958	40855	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	54400	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1403800				-554525	108118										1223114										279600							26930													202239															175086	153118		29361														5177			64320			608026	306910										716707																										8148750														
01.12.2016	64590000	23911000	76702800	28547275	13729875	53620000	2355000	3293000	2924300	30822000	16587301	23587300	41897000	31959500	6514000	1635200	1540773	1773000	1404950	2160000	2755000	2108412	633681	2178720	3667200	2461000	3062000	5330300	858679	9972000	4016732	3420000	3866754	1581200	409117	2124353	2086800	610931	667556	365364	6059700	3003019	368965	883333	1795047	2682400	1187900	848198	934600	415546	805500	1641800	173600	311218	2202700	1321554	2258488	621400	329621	1156000	1095761	4537500	658384	512308	172536	233085	149425	1735255	90480	1696228	1914124	158801	1350936	1826000	7863100	22236	1693874	659318	1850000	344751	1189666	172895	2134912	589211	1136288	5177312	280834	487085	10987000	510649	1514100	419896	802428	301796	549425	103806	219	133232	310728	26883	182990		141766	718617	2522499	80900	-666	394300	453100	1226027	141594	54330	905260	-35000	1003228	158875	201057	22111	475300	202298	146510	311852	100587	134184	150305	42329	-5430	60193	112251	176345	365446	378101	28958	40855	9428	27755	787777	46147	171131	229925	200504	1844000	95167	227534	2428995	90359	190803	729126	24717	32216	449887		644778	590906	556575	102885	502001	99090	311910	477292	38322	96579	153859	-6279	385283	438519	17105	32300	887247	471729	156348	96432	135795	91587	8109	135157	451207	146542	243506	97316	5041	5162	292858	536087	8286		459600	74351	54400	22280	84527400		91427	186018	246512	713605	108	1090845	79700	1525329	284727	25399	112376	2127732	411777	213622	1642882	605300	64387	99575	936938	293890	3070	284145	122172	774528	33867											2848000			2902						773837	59405									40907			1403800				-554525	108118										1223114										279600							26930													202239															175086	153118		29361														5177			64320			608026	306910										716707																										8148750														
